CustomerKey;FirstName;MiddleName;LastName;Full_Name;MaritalStatus;Gender;DateFirstPurchase;Customer city
24487;Samantha;A;Harris;Samantha Harris;S;Female;2023-08-23;Newton
24488;Gavin;NULL;Gonzales;Gavin Gonzales;S;Male;2023-12-22;Vancouver
24489;Shelby;NULL;Murphy;Shelby Murphy;S;Female;2023-04-13;Haney
24490;Dwayne;J;Suarez;Dwayne Suarez;M;Male;2023-09-18;Bremerton
24491;Kaitlyn;M;Russell;Kaitlyn Russell;S;Female;2021-12-17;Sooke
24492;Devin;NULL;Lopez;Devin Lopez;S;Male;2023-03-03;Lakewood
24493;Seth;NULL;Bennett;Seth Bennett;S;Male;2021-12-02;Newton
24494;Rafael;A;Zhou;Rafael Zhou;M;Male;2023-01-31;Coffs Harbour
24495;Kellie;M;Ortega;Kellie Ortega;S;Female;2024-01-14;Hervey Bay
24496;Katelyn;A;Mitchell;Katelyn Mitchell;S;Female;2021-12-04;Sooke
24497;Abigail;NULL;James;Abigail James;S;Female;2023-02-04;Port Orchard
24498;Angela;D;Washington;Angela Washington;S;Female;2023-06-10;W. Linn
24499;Olivia;NULL;Lewis;Olivia Lewis;S;Female;2023-05-21;Spring Valley
24500;Seth;NULL;Johnson;Seth Johnson;M;Male;2023-06-12;Puyallup
24501;Victoria;V;Garcia;Victoria Garcia;S;Female;2021-12-27;Haney
24502;Deb;NULL;Price;Deb Price;M;Male;2022-12-06;Port Macquarie
24503;Laura;L;Ma;Laura Ma;M;Female;2022-12-17;Goulburn
24504;Eddie;C;Navarro;Eddie Navarro;M;Male;2022-12-12;Lane Cove
24505;Clifford;NULL;Gonzalez;Clifford Gonzalez;M;Male;2022-12-18;Perth
24506;Jaime;C;Muñoz;Jaime Muñoz;M;Female;2022-12-10;South Melbourne
24507;Madison;NULL;Garcia;Madison Garcia;S;Female;2023-09-14;Edmonds
24508;Alex;F;Phillips;Alex Phillips;S;Male;2023-10-16;Milwaukie
24509;Emma;F;Long;Emma Long;S;Female;2023-11-07;Spokane
24510;Christian;P;Martinez;Christian Martinez;M;Male;2023-10-03;Walla Walla
24511;Logan;NULL;Hall;Logan Hall;S;Male;2023-08-28;Woodburn
24512;Adrienne;L;Jiménez;Adrienne Jiménez;S;Female;2023-07-13;Burlingame
24513;Alejandro;NULL;Deng;Alejandro Deng;M;Male;2023-04-11;Colma
24514;Jesse;NULL;Phillips;Jesse Phillips;M;Male;2023-07-18;Mill Valley
24515;Ian;NULL;Jones;Ian Jones;S;Male;2023-12-20;San Diego
24516;Rachel;K;Moore;Rachel Moore;S;Female;2023-02-08;Colma
24517;Brandon;NULL;Harris;Brandon Harris;S;Male;2023-12-29;Daly City
24518;Stephanie;NULL;Allen;Stephanie Allen;S;Female;2023-07-07;Lakewood
24519;Carlos;M;King;Carlos King;M;Male;2023-10-06;Redwood City
24520;Joseph;L;Wilson;Joseph Wilson;M;Male;2023-06-28;Burbank
24521;Jordyn;NULL;Wood;Jordyn Wood;S;Female;2023-02-16;Kirkland
24522;Alex;NULL;Perez;Alex Perez;M;Male;2023-02-04;Santa Monica
24523;Mariah;G;Coleman;Mariah Coleman;M;Female;2023-02-07;Colma
24524;Megan;L;Lewis;Megan Lewis;M;Female;2023-09-16;Concord
24525;James;L;Nelson;James Nelson;M;Male;2023-03-11;Langford
24526;Julian;A;Barnes;Julian Barnes;M;Male;2023-02-25;Lemon Grove
24527;Gavin;NULL;Coleman;Gavin Coleman;M;Male;2023-02-27;Santa Cruz
24528;Katherine;NULL;Hernandez;Katherine Hernandez;S;Female;2023-02-04;Colma
24529;Jillian;NULL;Martinez;Jillian Martinez;S;Female;2023-02-04;Berkeley
24530;Franklin;NULL;She;Franklin She;S;Male;2023-05-01;Burien
24531;Andres;NULL;Xie;Andres Xie;M;Male;2023-07-19;Paderborn
24532;Phillip;A;Perez;Phillip Perez;M;Male;2023-11-03;Stuttgart
24533;Blake;NULL;Long;Blake Long;S;Male;2023-12-30;Esher-Molesey
24534;Alisha;NULL;Luo;Alisha Luo;M;Female;2023-03-03;Maidenhead
24535;David;B.;Shepard;David Shepard;M;Female;2023-07-14;Roncq
24536;Cynthia;A;Perez;Cynthia Perez;M;Female;2023-06-01;Kassel
24537;Cynthia;NULL;Saunders;Cynthia Saunders;S;Female;2023-03-01;London
24538;Latasha;E;Diaz;Latasha Diaz;S;Female;2023-11-26;Colombes
24539;Colin;M;Zheng;Colin Zheng;S;Male;2023-04-21;Versailles
24540;Janet;L;Martin;Janet Martin;M;Female;2023-06-09;Bury
24541;Janet;NULL;Sheperdigian;Janet Sheperdigian;M;Male;2023-12-18;Warrington
24542;Arturo;W;Liang;Arturo Liang;S;Male;2023-12-03;Paris
24543;Arthur;NULL;Moreno;Arthur Moreno;S;Male;2023-06-23;Sèvres
24544;Kellie;NULL;Romero;Kellie Romero;S;Female;2023-03-08;Berlin
24545;Douglas;NULL;Raman;Douglas Raman;S;Male;2023-09-26;Warrington
24546;Adam;NULL;Hughes;Adam Hughes;M;Male;2023-04-15;Runcorn
24547;Dana;NULL;Gomez;Dana Gomez;S;Female;2023-06-24;Braunschweig
24548;Crystal;NULL;Liu;Crystal Liu;M;Female;2023-05-19;Paderborn
24549;Darryl;T;Li;Darryl Li;S;Male;2023-04-25;Berkshire
24550;Randy;R;Ma;Randy Ma;M;Male;2023-02-04;London
24551;Molly;NULL;Malhotra;Molly Malhotra;M;Female;2023-02-25;Bobigny
24552;Ross;M;Carlson;Ross Carlson;M;Male;2023-12-03;Pantin
24553;Michele;A;Ashe;Michele Ashe;M;Female;2023-12-23;Hof
24554;Deanna;NULL;Fernandez;Deanna Fernandez;M;Female;2023-08-12;London
24555;Lacey;A;Chande;Lacey Chande;M;Female;2023-08-11;Oxford
24556;Claudia;NULL;Yang;Claudia Yang;S;Female;2023-06-23;Paris La Defense
24557;Franklin;M;Lin;Franklin Lin;S;Male;2023-05-29;Wokingham
24558;Savannah;R;Brooks;Savannah Brooks;M;Female;2023-04-28;Billericay
24559;Adrienne;NULL;Suarez;Adrienne Suarez;M;Female;2023-09-30;Cergy
24560;Veronica;NULL;Fernandez;Veronica Fernandez;M;Female;2023-12-20;Metz
24561;Megan;NULL;Sherman;Megan Sherman;S;Male;2023-02-07;Saarbrücken
24562;Ricky;NULL;Rubio;Ricky Rubio;S;Male;2023-10-03;Hamburg
24563;Adriana;NULL;Rodriguez;Adriana Rodriguez;M;Female;2023-07-26;Kassel
24564;Johnny;L;Andersen;Johnny Andersen;S;Male;2023-10-02;Dresden
24565;Theodore;J;Navarro;Theodore Navarro;S;Male;2023-07-16;Salzgitter
24566;Kara;E;Nara;Kara Nara;S;Female;2023-11-21;York
24567;Alison;W;Deng;Alison Deng;M;Female;2023-03-20;Paris
24568;Jose;F;Mitchell;Jose Mitchell;S;Male;2023-07-10;Gateshead
24569;Bob;S;Gonzalez;Bob Gonzalez;M;Male;2023-05-28;Oxford
24570;Karen;NULL;Guo;Karen Guo;S;Female;2023-11-24;Bobigny
24571;Roberto;NULL;Navarro;Roberto Navarro;S;Male;2023-12-28;Les Ulis
24572;Carolyn;A;Martinez;Carolyn Martinez;M;Female;2023-04-16;Bonn
24573;Colin;W;Rai;Colin Rai;M;Male;2023-05-20;London
24574;Alison;K;Yuan;Alison Yuan;S;Female;2023-08-07;High Wycombe
24575;Arturo;M;Zhu;Arturo Zhu;S;Male;2023-12-09;Kirkby
24576;Jake;L;Hu;Jake Hu;S;Male;2023-07-11;Leeds
24577;Gilbert;NULL;Lal;Gilbert Lal;S;Male;2023-05-21;Woolston
24578;Meredith;Y;Lopez;Meredith Lopez;S;Female;2023-11-06;Saint-Denis
24579;Trevor;G;Alexander;Trevor Alexander;S;Male;2023-12-16;Bottrop
24580;Wesley;M;Zhao;Wesley Zhao;M;Male;2023-08-23;Solingen
24581;Reginald;A;Diaz;Reginald Diaz;M;Male;2023-10-28;Oxford
24582;Marie;A;Sai;Marie Sai;M;Female;2023-06-12;Woolston
24583;Roy;R;Chandra;Roy Chandra;S;Male;2023-06-16;York
24584;Ronnie;NULL;Liang;Ronnie Liang;S;Male;2023-06-06;Rhodes
24585;Harold;NULL;Patel;Harold Patel;M;Male;2022-12-18;Bendigo
24586;Jerry;M;Luo;Jerry Luo;S;Male;2022-12-10;Gold Coast
24587;Suzanne;P;Sun;Suzanne Sun;M;Female;2022-12-22;Brisbane
24588;Kathryn;NULL;Becker;Kathryn Becker;S;Female;2023-07-20;Lavender Bay
24589;Laura;T;Zhao;Laura Zhao;S;Female;2023-03-20;East Brisbane
24590;Diana;L;Alonso;Diana Alonso;M;Female;2022-12-10;Wollongong
24591;Derek;NULL;Pal;Derek Pal;S;Male;2023-08-05;Townsville
24592;Jay;NULL;Martinez;Jay Martinez;S;Male;2022-12-12;Findon
24593;Destiny;W;Watson;Destiny Watson;M;Female;2024-01-19;Sydney
24594;Franklin;NULL;Yuan;Franklin Yuan;M;Male;2023-02-27;Gold Coast
24595;Kelvin;NULL;Wu;Kelvin Wu;S;Male;2023-04-04;Lane Cove
24596;Heather;NULL;Zhao;Heather Zhao;M;Female;2022-12-05;Wollongong
24597;Lee;R;Dominguez;Lee Dominguez;S;Male;2022-12-07;Sydney
24598;Irma;J.;Sherwood;Irma Sherwood;S;Male;2022-12-04;Hobart
24599;Virginia;C;Garcia;Virginia Garcia;M;Female;2023-08-13;Seaford
24600;Lisa;J;Li;Lisa Li;M;Female;2023-09-30;Geelong
24601;Natasha;M;Munoz;Natasha Munoz;S;Female;2022-12-03;Geelong
24602;Preston;M;Garcia;Preston Garcia;S;Male;2022-12-27;North Ryde
24603;Jake;G;Zhu;Jake Zhu;S;Male;2023-10-16;Hervey Bay
24604;Melvin;J;Rai;Melvin Rai;M;Male;2022-12-25;Sydney
24605;Roger;P;Wang;Roger Wang;S;Male;2022-12-13;Townsville
24606;Cassie;NULL;Nath;Cassie Nath;M;Female;2022-01-21;Melton
24607;Kristine;J;Ruiz;Kristine Ruiz;S;Female;2023-09-05;Rockhampton
24608;Katrina;Z;Nara;Katrina Nara;M;Female;2022-01-15;Hawthorne
24609;Jenny;H;Zhang;Jenny Zhang;M;Female;2022-02-14;Geelong
24610;Troy;E;Kapoor;Troy Kapoor;S;Male;2023-09-10;Darlinghurst
24611;Pedro;A;Suarez;Pedro Suarez;S;Male;2022-02-03;Cloverdale
24612;Devon;NULL;Chander;Devon Chander;S;Male;2022-02-17;Warrnambool
24613;Stacy;NULL;Serrano;Stacy Serrano;M;Female;2022-03-16;Melton
24614;Lindsey;NULL;Raje;Lindsey Raje;M;Female;2022-03-19;Seaford
24615;Dwayne;C;Ortega;Dwayne Ortega;M;Male;2022-03-29;Melbourne
24616;Zoe;NULL;Cook;Zoe Cook;M;Female;2023-08-08;San Carlos
24617;Kelsey;J;She;Kelsey She;M;Female;2023-05-03;Burien
24618;Brett;J;Gonzalez;Brett Gonzalez;M;Male;2023-06-13;Chula Vista
24619;Shelby;N;Kelly;Shelby Kelly;S;Female;2023-03-14;El Cajon
24620;Olivia;L;Morgan;Olivia Morgan;M;Female;2023-10-27;Fremont
24621;Chad;M;Shan;Chad Shan;M;Male;2023-05-22;Cliffside
24622;Blake;F;Hall;Blake Hall;M;Male;2023-05-23;Woodburn
24623;Beth;NULL;Torres;Beth Torres;M;Female;2024-01-13;Bellingham
24624;Allison;J;Murphy;Allison Murphy;M;Female;2023-07-13;Fremont
24625;Yolanda;A;Nath;Yolanda Nath;M;Female;2023-10-04;Cliffside
24626;Seth;M;Bryant;Seth Bryant;M;Male;2023-08-16;Lincoln Acres
24627;Eric;NULL;Edwards;Eric Edwards;S;Male;2023-07-14;Metchosin
24628;David;NULL;Walker;David Walker;S;Male;2023-11-12;Lincoln Acres
24629;Seth;NULL;Perry;Seth Perry;M;Male;2023-05-02;Oakland
24630;Brianna;D;Howard;Brianna Howard;M;Female;2023-05-29;Westminster
24631;Hannah;NULL;Powell;Hannah Powell;S;Female;2023-11-19;Colma
24632;Catherine;K;James;Catherine James;S;Female;2023-06-28;Walla Walla
24633;Xavier;NULL;Cook;Xavier Cook;M;Male;2023-06-04;W. Linn
24634;Crystal;S;He;Crystal He;M;Female;2023-10-10;Bremerton
24635;Gabrielle;NULL;Rogers;Gabrielle Rogers;S;Female;2024-01-25;San Gabriel
24636;Anna;NULL;Ward;Anna Ward;M;Female;2023-11-19;Lake Oswego
24637;Nathan;C;Flores;Nathan Flores;M;Male;2023-11-09;Shawnee
24638;Julia;I;Lopez;Julia Lopez;S;Female;2023-11-04;Oakland
24639;Ian;L;Moore;Ian Moore;M;Male;2023-12-01;Haney
24640;Lisa;NULL;Yang;Lisa Yang;S;Female;2023-06-18;Beverly Hills
24641;Sarah;H;Powell;Sarah Powell;M;Female;2023-06-04;La Jolla
24642;Edward;NULL;Russell;Edward Russell;S;Male;2023-08-29;W. Linn
24643;Jada;F;Campbell;Jada Campbell;S;Female;2023-07-07;Torrance
24644;Samuel;B;Johnston;Samuel Johnston;M;Male;2023-05-31;El Cajon
24645;Bryce;R;Murphy;Bryce Murphy;M;Male;2023-06-26;Burien
24646;Juan;T;Murphy;Juan Murphy;M;Male;2021-12-21;Royal Oak
24647;Jose;NULL;Simmons;Jose Simmons;S;Male;2023-11-01;Metchosin
24648;Amanda;J;King;Amanda King;S;Female;2023-05-16;Grossmont
24649;Aaron;L;Washington;Aaron Washington;M;Male;2023-06-04;Metchosin
24650;Julia;NULL;Baker;Julia Baker;S;Female;2023-09-03;Lincoln Acres
24651;Dakota;NULL;Alexander;Dakota Alexander;S;Male;2023-06-06;Olympia
24652;Luke;NULL;Butler;Luke Butler;S;Male;2023-02-01;Edmonds
24653;Victoria;NULL;Barnes;Victoria Barnes;M;Female;2023-07-29;Lynnwood
24654;Paige;NULL;Simmons;Paige Simmons;S;Female;2023-07-10;Imperial Beach
24655;Taylor;NULL;Sanders;Taylor Sanders;M;Female;2023-09-20;Burbank
24656;Julia;NULL;Moore;Julia Moore;M;Female;2023-05-20;Colma
24657;Alyssa;F;Brooks;Alyssa Brooks;M;Female;2023-11-27;Tacoma
24658;Jenna;NULL;Perez;Jenna Perez;M;Female;2023-05-22;Tacoma
24659;Kaitlyn;M;Hill;Kaitlyn Hill;M;Female;2023-09-27;Sooke
24660;Anna;NULL;Perry;Anna Perry;S;Female;2023-02-01;West Covina
24661;Madison;NULL;Jones;Madison Jones;S;Female;2021-12-02;Haney
24662;Arianna;W;Price;Arianna Price;S;Female;2023-02-13;Spring Valley
24663;Ebony;NULL;Fernandez;Ebony Fernandez;S;Female;2024-01-05;Cliffside
24664;Ian;M;Washington;Ian Washington;M;Male;2021-12-27;Langford
24665;Angela;NULL;Morgan;Angela Morgan;S;Female;2023-07-31;Newton
24666;Hannah;M;Martinez;Hannah Martinez;M;Female;2021-12-14;Port Hammond
24667;Chloe;NULL;Diaz;Chloe Diaz;S;Female;2024-01-08;Seattle
24668;Katrina;B;Xu;Katrina Xu;M;Female;2023-07-30;Coronado
24669;Xavier;M;Parker;Xavier Parker;M;Male;2023-02-05;San Gabriel
24670;Alexandria;NULL;Ross;Alexandria Ross;S;Female;2023-03-26;Santa Monica
24671;Christian;NULL;Perry;Christian Perry;M;Male;2021-12-19;Newton
24672;Jeremy;NULL;Cook;Jeremy Cook;M;Male;2024-01-27;Tacoma
24673;Paige;NULL;Cox;Paige Cox;M;Female;2023-03-27;Newport Beach
24674;Dylan;D;Kumar;Dylan Kumar;M;Male;2023-03-07;Spring Valley
24675;Jackson;NULL;Nelson;Jackson Nelson;S;Male;2023-03-04;West Covina
24676;Jeremy;NULL;Roberts;Jeremy Roberts;M;Male;2023-07-06;Seattle
24677;Blake;D;Lee;Blake Lee;M;Male;2023-05-14;Burlingame
24678;Nathan;NULL;Long;Nathan Long;S;Male;2023-08-12;Coronado
24679;Wyatt;S;Hernandez;Wyatt Hernandez;M;Male;2023-11-17;Novato
24680;Thomas;L;Flores;Thomas Flores;S;Male;2023-03-21;San Diego
24681;Arianna;N;Murphy;Arianna Murphy;S;Female;2023-03-06;Santa Cruz
24682;Faith;NULL;Rogers;Faith Rogers;M;Female;2023-10-24;Newton
24683;Shannon;NULL;Alonso;Shannon Alonso;M;Male;2023-07-06;Burlingame
24684;Charles;L;Martin;Charles Martin;M;Male;2023-07-01;Grossmont
24685;Jordan;E;Kumar;Jordan Kumar;M;Male;2023-07-23;Lincoln Acres
24686;Melissa;N;Murphy;Melissa Murphy;S;Female;2024-01-23;San Diego
24687;Joan;A;Ross;Joan Ross;S;Female;2023-06-09;Everett
24688;Ashley;NULL;Long;Ashley Long;M;Female;2023-08-27;San Diego
24689;Sandra;NULL;Ye;Sandra Ye;M;Female;2023-10-22;Berks
24690;Christian;NULL;Long;Christian Long;S;Male;2023-10-23;Bottrop
24691;Meredith;G;Carlson;Meredith Carlson;M;Female;2023-05-27;Hamburg
24692;Laura;W;He;Laura He;M;Female;2023-12-20;Hamburg
24693;Alexandra;M;Rogers;Alexandra Rogers;S;Female;2023-04-12;Saint Germain en Laye
24694;Theodore;NULL;Carlson;Theodore Carlson;S;Male;2023-05-08;Berlin
24695;Omar;L;Zhou;Omar Zhou;S;Male;2023-03-10;Saint-Denis
24696;Tasha;D;Xie;Tasha Xie;S;Female;2023-09-01;Berlin
24697;Manuel;A;Rodriguez;Manuel Rodriguez;M;Male;2023-10-08;London
24698;Blake;E;Carter;Blake Carter;S;Male;2023-10-04;Frankfurt
24699;Rebekah;NULL;Rubio;Rebekah Rubio;S;Female;2023-12-10;Stoke-on-Trent
24700;Gary;NULL;Alvarez;Gary Alvarez;S;Male;2023-10-02;Les Ulis
24701;Marco;NULL;Fernandez;Marco Fernandez;M;Male;2023-08-19;Paris
24702;Kari;D;Ramos;Kari Ramos;S;Female;2023-11-02;London
24703;Jonathan;A;White;Jonathan White;M;Male;2023-04-04;Stoke-on-Trent
24704;Allen;NULL;Schmidt;Allen Schmidt;M;Male;2024-01-28;Offenbach
24705;Daniel;NULL;Shimshoni;Daniel Shimshoni;S;Female;2023-10-18;London
24706;Virginia;J;Rana;Virginia Rana;S;Female;2023-10-25;Braunschweig
24707;Shaun;NULL;Pal;Shaun Pal;S;Male;2023-10-21;Chatou
24708;Corey;A;Chander;Corey Chander;S;Male;2023-11-17;Chatou
24709;Nancy;NULL;Prasad;Nancy Prasad;M;Female;2023-08-29;Metz
24710;Brandy;NULL;Malhotra;Brandy Malhotra;M;Female;2023-03-13;Berlin
24711;Rebekah;L;Hernandez;Rebekah Hernandez;S;Female;2023-03-13;Berlin
24712;Carly;R;Kumar;Carly Kumar;M;Female;2023-11-02;Bracknell
24713;Jeremy;NULL;Brooks;Jeremy Brooks;S;Male;2023-02-27;Chatou
24714;Whitney;C;Rodriguez;Whitney Rodriguez;S;Female;2024-01-20;Esher-Molesey
24715;Kelli;NULL;Nath;Kelli Nath;S;Female;2023-10-05;Saint-Denis
24716;Colin;NULL;Liu;Colin Liu;M;Male;2023-09-29;Paderborn
24717;Damien;L;Anand;Damien Anand;S;Male;2023-10-26;Ingolstadt
24718;Terrence;NULL;Black;Terrence Black;S;Male;2023-04-07;Frankfurt am Main
24719;Susan;K;Zheng;Susan Zheng;M;Female;2023-10-20;Hamburg
24720;Deanna;K;Alvarez;Deanna Alvarez;S;Female;2023-06-04;Bracknell
24721;Mandy;NULL;Zheng;Mandy Zheng;M;Female;2023-09-19;London
24722;Hunter;NULL;Ross;Hunter Ross;S;Male;2023-09-17;Werne
24723;Shawna;W;Pal;Shawna Pal;M;Female;2023-04-23;Stuttgart
24724;Alfredo;J;Gutierrez;Alfredo Gutierrez;M;Male;2023-09-29;Paris
24725;Bailey;R;Young;Bailey Young;M;Female;2023-05-05;Lake Oswego
24726;Marissa;NULL;Hughes;Marissa Hughes;M;Female;2023-09-02;W. Linn
24727;Mallory;S;Jimenez;Mallory Jimenez;M;Female;2023-12-28;Burien
24728;Julia;J;Diaz;Julia Diaz;S;Female;2023-08-24;San Francisco
24729;Chase;J;Murphy;Chase Murphy;S;Male;2023-05-19;Newton
24730;Anthony;M;Moore;Anthony Moore;M;Male;2023-05-17;Newton
24731;Evan;R;Mitchell;Evan Mitchell;M;Male;2023-12-04;Royal Oak
24732;Wyatt;L;Davis;Wyatt Davis;M;Male;2023-08-05;Oregon City
24733;Luke;L;Flores;Luke Flores;S;Male;2023-12-04;Langley
24734;Jack;L;Turner;Jack Turner;S;Male;2023-03-17;Burien
24735;Madison;S;Powell;Madison Powell;S;Female;2023-03-14;Chula Vista
24736;Savannah;C;Ramirez;Savannah Ramirez;S;Female;2023-05-31;Lebanon
24737;Angela;NULL;Bailey;Angela Bailey;S;Female;2023-04-02;Puyallup
24738;Hannah;L;Davis;Hannah Davis;M;Female;2023-08-05;Glendale
24739;Dalton;NULL;Sanders;Dalton Sanders;M;Male;2023-08-07;National City
24740;Shelby;NULL;Cooper;Shelby Cooper;S;Female;2023-05-03;Bellingham
24741;Brittany;NULL;Perry;Brittany Perry;S;Female;2023-01-29;Walla Walla
24742;Rachel;L;Ramirez;Rachel Ramirez;S;Female;2023-03-28;El Cajon
24743;Chloe;A;Coleman;Chloe Coleman;S;Female;2023-08-15;Spokane
24744;Brendan;S;Yuan;Brendan Yuan;M;Male;2023-10-09;Cliffside
24745;Jennifer;J;Ward;Jennifer Ward;S;Female;2023-07-25;Palo Alto
24746;Ian;T;Russell;Ian Russell;S;Male;2023-02-03;Langley
24747;Dakota;L;Powell;Dakota Powell;S;Male;2024-01-13;Beverly Hills
24748;Jose;NULL;Collins;Jose Collins;M;Male;2023-02-23;Haney
24749;Marshall;C;Guo;Marshall Guo;M;Male;2023-09-24;Concord
24750;Destiny;A;Barnes;Destiny Barnes;M;Female;2023-10-08;Palo Alto
24751;Angela;J;Howard;Angela Howard;M;Female;2023-06-28;Everett
24752;Cameron;H;Jackson;Cameron Jackson;S;Male;2023-05-22;Bellingham
24753;Eduardo;O;Jenkins;Eduardo Jenkins;S;Male;2023-06-06;El Cajon
24754;Haley;C;Rivera;Haley Rivera;M;Female;2023-08-11;West Covina
24755;Sean;F;Scott;Sean Scott;M;Male;2023-08-10;Oak Bay
24756;Carlos;NULL;Bell;Carlos Bell;M;Male;2023-08-19;Imperial Beach
24757;Alisha;G;She;Alisha She;M;Female;2021-12-25;Calgary
24758;Gabriella;K;Adams;Gabriella Adams;M;Female;2023-10-06;Kirkland
24759;Brooke;R;Stewart;Brooke Stewart;S;Female;2021-12-15;Vancouver
24760;Julian;L;Coleman;Julian Coleman;S;Male;2023-08-12;Woodburn
24761;Lawrence;NULL;Rubio;Lawrence Rubio;S;Male;2023-08-27;Chula Vista
24762;Warren;NULL;Xu;Warren Xu;S;Male;2023-08-15;Burien
24763;Fernando;NULL;Hill;Fernando Hill;S;Male;2023-04-13;Sooke
24764;Abigail;G;Hughes;Abigail Hughes;M;Female;2023-08-14;Everett
24765;Morgan;A;Alexander;Morgan Alexander;S;Female;2023-10-06;Seattle
24766;Christian;A;White;Christian White;M;Male;2023-07-25;Tacoma
24767;Lauren;NULL;Jackson;Lauren Jackson;M;Female;2023-08-31;Walla Walla
24768;Jordan;NULL;Ross;Jordan Ross;M;Male;2023-04-23;Colma
24769;Brendan;L;Lal;Brendan Lal;S;Male;2023-10-23;Colma
24770;Isaac;A;Wright;Isaac Wright;M;Male;2023-08-02;Torrance
24771;Samuel;M;Harris;Samuel Harris;M;Male;2023-03-02;Langley
24772;Greg;NULL;Russell;Greg Russell;M;Male;2023-04-10;Novato
24773;Grace;H;Stewart;Grace Stewart;M;Female;2023-04-16;Victoria
24774;Xavier;NULL;Gonzales;Xavier Gonzales;S;Male;2023-07-10;Salem
24775;Alexandra;M;Alexander;Alexandra Alexander;M;Female;2024-01-27;Colma
24776;Samantha;F;Perry;Samantha Perry;M;Female;2023-02-20;San Gabriel
24777;Eric;NULL;Adams;Eric Adams;M;Male;2023-02-12;Redwood City
24778;Sean;T;Baker;Sean Baker;M;Male;2022-01-02;Langley
24779;Morgan;NULL;Lee;Morgan Lee;M;Female;2023-03-24;Marysville
24780;Courtney;B;Hall;Courtney Hall;M;Female;2023-03-07;Olympia
24781;Carmen;J;Garcia;Carmen Garcia;M;Female;2022-01-04;Calgary
24782;Nicole;R;Morris;Nicole Morris;M;Female;2023-08-04;Beverly Hills
24783;Barry;A;Raman;Barry Raman;M;Male;2023-09-17;Chula Vista
24784;Megan;NULL;Kelly;Megan Kelly;S;Female;2023-04-03;Lemon Grove
24785;Cody;A;Morris;Cody Morris;M;Male;2023-09-18;Kirkland
24786;Haley;M;Adams;Haley Adams;M;Female;2022-01-16;Port Hammond
24787;Andrea;G;Watson;Andrea Watson;M;Female;2023-09-11;Redmond
24788;Ashley;NULL;Bennett;Ashley Bennett;M;Female;2023-09-15;Edmonds
24789;Tamara;M;Hu;Tamara Hu;M;Female;2023-09-27;Beverly Hills
24790;Rebekah;J;Navarro;Rebekah Navarro;M;Female;2023-09-12;Burbank
24791;Teresa;F;Ortega;Teresa Ortega;M;Female;2023-09-17;Burien
24792;Clifford;G;Malhotra;Clifford Malhotra;M;Male;2023-09-28;Colma
24793;Cole;D;Morgan;Cole Morgan;M;Male;2023-10-15;Lincoln Acres
24794;Cody;NULL;Sanchez;Cody Sanchez;M;Male;2023-10-17;W. Linn
24795;Alexandra;NULL;Lewis;Alexandra Lewis;M;Female;2023-10-17;Corvallis
24796;Jessica;C;Simmons;Jessica Simmons;M;Female;2023-10-03;Los Angeles
24797;Dylan;B;Flores;Dylan Flores;S;Male;2023-10-08;Bremerton
24798;Lawrence;NULL;Moreno;Lawrence Moreno;S;Male;2023-10-10;Bellingham
24799;Byron;NULL;Sanz;Byron Sanz;S;Male;2023-10-25;Citrus Heights
24800;Eduardo;C;Young;Eduardo Young;S;Male;2023-10-15;Bellingham
24801;Chase;E;Bailey;Chase Bailey;S;Male;2023-10-03;Renton
24802;Timothy;L;Allen;Timothy Allen;S;Male;2023-04-02;Grossmont
24803;Anna;NULL;Diaz;Anna Diaz;M;Female;2023-05-25;Lebanon
24804;Tonya;NULL;Raji;Tonya Raji;M;Female;2023-04-05;Colma
24805;Donna;E;Luo;Donna Luo;M;Female;2023-06-27;Cliffside
24806;Faith;A;Russell;Faith Russell;M;Female;2023-04-02;Berkeley
24807;Anne;A;Moreno;Anne Moreno;M;Female;2023-04-12;Chula Vista
24808;Eric;A;Perez;Eric Perez;M;Male;2023-04-07;Lakewood
24809;Alyssa;E;Moore;Alyssa Moore;M;Female;2023-04-09;Oakland
24810;Alyssa;A;Richardson;Alyssa Richardson;M;Female;2023-10-26;San Francisco
24811;Trinity;NULL;Ramirez;Trinity Ramirez;S;Female;2023-10-01;Glendale
24812;Johnathan;B;Sai;Johnathan Sai;M;Male;2023-06-03;Chula Vista
24813;Armando;NULL;Schmidt;Armando Schmidt;M;Male;2023-04-13;Concord
24814;Gabriel;NULL;Washington;Gabriel Washington;S;Male;2023-11-03;Edmonds
24815;Victoria;NULL;Clark;Victoria Clark;S;Female;2023-04-09;Chula Vista
24816;Lauren;NULL;Perry;Lauren Perry;M;Female;2023-06-28;Langford
24817;Victoria;C;Richardson;Victoria Richardson;M;Female;2022-01-17;Sooke
24818;Diane;NULL;Rubio;Diane Rubio;M;Female;2023-04-26;Burien
24819;Jack;T;Shan;Jack Shan;M;Male;2023-04-14;Issaquah
24820;David;G;Clark;David Clark;M;Male;2023-02-04;Marysville
24821;Melissa;NULL;Alexander;Melissa Alexander;M;Female;2023-07-22;Yakima
24822;Paige;L;Cook;Paige Cook;M;Female;2023-08-07;Colma
24823;Vincent;M;Zhao;Vincent Zhao;M;Male;2024-01-18;Colma
24824;Alexandria;M;Wood;Alexandria Wood;S;Female;2022-01-15;Oak Bay
24825;Zoe;L;Sanders;Zoe Sanders;M;Female;2023-09-15;Vancouver
